profile_type,suite,benchmark,param_json,ground_truth_cycle,simulation_cycle
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""544""}",3818.88,3564
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""576""}",3875.0400000000004,3565
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""608""}",3875.0400000000004,3566
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""640""}",3875.0400000000004,3567
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""672""}",3989.1150000000002,3568
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""704""}",4773.6,4229
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""736""}",4663.035,4230
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""768""}",4661.280000000001,4231
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""800""}",4773.6,4233
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""832""}",4829.759999999999,4235
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""864""}",4885.92,4237
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""896""}",4885.92,4239
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""928""}",4942.08,4241
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""960""}",5054.4,4243
nsys,microbench,emptykernel,"{""block"":""1024"",""thread"":""992""}",5054.4,4245
nsys,microbench,emptykernel,"{""block"":""16384"",""thread"":""1024""}",49252.32,36503
nsys,microbench,emptykernel,"{""block"":""16384"",""thread"":""256""}",20837.114999999998,20087
nsys,microbench,emptykernel,"{""block"":""16384"",""thread"":""288""}",20891.52,20088
nsys,microbench,emptykernel,"{""block"":""16384"",""thread"":""320""}",20891.52,20089
